UKPRN,HE_Provider,Academic_employment_function,Contract_levels,Sex,Academic_Year,Contract_salary,Number,Salary_Band
10007774,The University of Oxford,All,Other contract level,Male,2014/15,"Contract salary ≥ £58,172",500,Band_6
10007774,The University of Oxford,All,Other contract level,Male,2014/15,Total,2920,NA
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",5,Band_5
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,"Contract salary ≥ £58,172",120,Band_6
10007774,The University of Oxford,All,Other senior academic,Male,2014/15,Total,125,NA
10007774,The University of Oxford,All,Professor,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Professor,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Professor,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,All,Professor,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,All,Professor,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",30,Band_5
10007774,The University of Oxford,All,Professor,Male,2014/15,"Contract salary ≥ £58,172",620,Band_6
10007774,The University of Oxford,All,Professor,Male,2014/15,Total,655,NA
10007774,The University of Oxford,All,All,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,All,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,All,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",880,Band_3
10007774,The University of Oxford,All,All,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",2490,Band_4
